Geo,Year,SFDU,MFDU,GQDU
515500200035,2024,263,14,0
515500201001,2024,202,542,0
515500201002,2024,252,72,0
515500201003,2024,138,431,0
515500201004,2024,60,458,0
515500202001,2024,68,255,0
515500202002,2024,223,135,0
515500202003,2024,514,19,0
515500202004,2024,299,32,0
515500203001,2024,191,111,1
515500203002,2024,224,234,0
515500204001,2024,300,213,0
515500204002,2024,326,84,0
515500204003,2024,192,76,0
515500205001,2024,564,382,0
515500206001,2024,424,12,0
515500206002,2024,384,24,0
515500206003,2024,495,0,0
515500206004,2024,258,31,0
515500207001,2024,460,99,0
515500207002,2024,364,0,9
515500207003,2024,166,828,0
515500207004,2024,248,357,0
515500208041,2024,256,169,0
515500208042,2024,409,465,0
515500208043,2024,674,55,0
515500208044,2024,576,634,0
515500208045,2024,1003,88,0
515500208051,2024,218,15,0
515500208052,2024,481,296,0
515500208053,2024,97,503,0
515500208054,2024,742,359,0
515500208081,2024,285,305,0
515500208082,2024,587,342,0
515500208091,2024,434,617,11
515500208092,2024,564,252,0
515500208093,2024,263,0,0
515500208101,2024,630,157,0
515500208111,2024,0,548,0
515500208112,2024,1038,193,0
515500208113,2024,358,511,0
515500208121,2024,465,542,0
515500208131,2024,68,852,0
515500208132,2024,10,549,0
515500208141,2024,349,113,0
515500208142,2024,171,357,17
515500208143,2024,208,664,0
515500209031,2024,672,0,0
515500209032,2024,445,0,0
515500209051,2024,621,32,0
515500209052,2024,283,383,0
515500209071,2024,282,958,131
515500209081,2024,281,672,0
515500209082,2024,265,90,0
515500209091,2024,473,187,0
515500209092,2024,163,226,0
515500209101,2024,243,382,0
515500209111,2024,170,559,0
515500209112,2024,297,258,5
515500209121,2024,87,541,0
515500209122,2024,160,832,0
515500209123,2024,0,593,0
515500210041,2024,1840,259,0
515500210042,2024,529,0,0
515500210043,2024,211,15,0
515500210044,2024,174,315,0
515500210051,2024,125,319,0
515500210052,2024,740,0,0
515500210053,2024,406,0,0
515500210091,2024,513,39,0
515500210092,2024,980,0,0
515500210101,2024,869,164,0
515500210102,2024,253,40,0
515500210103,2024,621,342,0
515500210111,2024,784,0,0
515500210112,2024,389,23,0
515500210121,2024,355,123,0
515500210122,2024,641,75,0
515500210123,2024,661,18,2
515500210124,2024,238,12,0
515500210131,2024,544,0,0
515500210132,2024,1000,0,0
515500210141,2024,582,517,0
515500210151,2024,712,0,0
515500210161,2024,780,512,0
515500210162,2024,258,321,0
515500211011,2024,706,0,0
515500211012,2024,540,12,0
515500211013,2024,560,0,0
515500211031,2024,553,0,0
515500211032,2024,649,26,0
515500211041,2024,648,0,9
515500211042,2024,347,0,0
515500212001,2024,713,38,0
515500212002,2024,1023,0,0
515500212003,2024,334,131,74
515500213011,2024,506,15,0
515500213012,2024,771,0,0
515500213013,2024,1360,416,5
515500213031,2024,787,4,0
515500213041,2024,1079,482,0
515500213051,2024,337,0,0
515500213052,2024,809,0,5
515500213061,2024,664,7,0
515500214011,2024,744,69,0
515500214021,2024,790,0,0
515500214022,2024,506,0,0
515500214023,2024,687,40,0
515500214024,2024,148,184,0
515500214031,2024,490,0,0
515500214032,2024,429,163,0
515500214033,2024,409,349,0
515500214051,2024,441,255,0
515500214061,2024,858,117,0
515500214071,2024,464,0,7
515500214072,2024,471,0,0
515500215031,2024,407,0,0
515500215032,2024,886,90,0
515500215041,2024,297,0,0
515500215042,2024,791,48,0
515500215051,2024,420,225,0
515500215052,2024,759,1144,0
515500215061,2024,661,220,9
515500215071,2024,512,476,0
515500215072,2024,926,0,0
515500215073,2024,546,0,0
515500216021,2024,130,212,0
515500216022,2024,116,275,0
515500216023,2024,500,337,3
515500216024,2024,149,278,0
515500216025,2024,399,174,0
515500216031,2024,555,12,0
515500216041,2024,487,251,0
515500216051,2024,483,563,0
515500216052,2024,411,19,0
515500216053,2024,313,0,0
515708301001,2024,1129,44,0
515708301002,2024,623,30,0
515708301003,2024,205,0,9
515708302001,2024,322,173,0
515708302002,2024,355,140,0
515708302003,2024,162,635,0
515708303001,2024,602,0,0
515708303002,2024,307,190,0
515708304001,2024,725,112,0
515708304002,2024,312,23,0
515708305001,2024,1021,212,0
515708305002,2024,742,50,0
515800601001,2024,257,41,0
515800601002,2024,791,71,7
515800601003,2024,390,57,0
515800602001,2024,238,71,0
515800602002,2024,650,117,10
515800602003,2024,338,14,0
515900001001,2024,748,487,0
515900001002,2024,708,188,0
515900001003,2024,168,21,0
515900001004,2024,240,315,0
515900002001,2024,372,257,9
515900002002,2024,462,177,0
515900002003,2024,295,485,0
515900003001,2024,414,184,0
515900003002,2024,519,66,0
515900003003,2024,388,105,72
515900004001,2024,395,600,0
515900004002,2024,322,9,9
515900004003,2024,600,89,0
515900005001,2024,182,15,0
515900005002,2024,173,746,22
515900006001,2024,115,199,0
515900006002,2024,187,238,0
515900006003,2024,303,247,6
515900007001,2024,572,116,483
515900007002,2024,402,87,0
515900007003,2024,418,206,0
515900008001,2024,114,52,15
515900008002,2024,589,134,4
515900008003,2024,373,75,0
515900009001,2024,600,388,0
515900009002,2024,456,0,0
515900009003,2024,325,22,0
515900010001,2024,935,31,0
515900010002,2024,194,346,0
515900010003,2024,95,307,0
515900011001,2024,495,159,0
515900012001,2024,415,211,0
515900012002,2024,436,0,0
515900013011,2024,515,308,0
515900013021,2024,387,9,0
515900014001,2024,705,42,0
515900014002,2024,757,81,0
515909801001,2024,1,0,0
515958901001,2024,267,169,0
515958901002,2024,390,145,0
515958901003,2024,326,72,0
515958902001,2024,220,119,6
515958902002,2024,229,0,0
515958902003,2024,392,11,0
515958902004,2024,333,53,0
516003001001,2024,504,63,18
516003001002,2024,197,375,0
516003001003,2024,198,481,0
516003001004,2024,229,52,1
516003002001,2024,175,297,6
516003002002,2024,465,53,0
516003002003,2024,206,327,19
516003002004,2024,344,0,0
516003003001,2024,310,384,12
516003003002,2024,182,500,0
516003003003,2024,493,505,0
516003004001,2024,325,276,2
516003004002,2024,401,59,0
516003004003,2024,54,345,82
516003005001,2024,311,100,11
516003005002,2024,382,120,0
516003005003,2024,285,315,0
516105001001,2024,395,715,0
516105001002,2024,312,139,13
516105002001,2024,324,0,0
516105002002,2024,110,327,0
516105002003,2024,408,134,0
516105002004,2024,49,919,0
516105002005,2024,97,543,9
516105003001,2024,350,514,4
516105003002,2024,18,882,0
516105003003,2024,349,0,0
516200901001,2024,410,254,0
516200901002,2024,490,310,0
516200901003,2024,586,31,0
516200902001,2024,262,0,0
516200902002,2024,718,233,0
516200902003,2024,196,420,13
516300001001,2024,430,154,0
516300001002,2024,361,248,0
516300001003,2024,47,405,107
516300002011,2024,6,734,0
516300002012,2024,177,490,0
516300002013,2024,0,522,439
516300002021,2024,350,305,16
516300002022,2024,162,9,0
516300003011,2024,14,41,1627
516300003021,2024,442,319,0
516300003022,2024,393,301,9
516300003023,2024,549,207,0
516300004001,2024,460,0,0
516300004002,2024,203,656,36
516300004003,2024,156,262,0
516300005001,2024,177,301,0
516300005002,2024,35,1170,0
516300005003,2024,300,526,18
516300005004,2024,681,350,0
516300005005,2024,0,476,0
516400701011,2024,333,22,0
516400701012,2024,218,79,11
516400701013,2024,302,87,60
516400701014,2024,327,19,0
516400701015,2024,178,142,0
516400701016,2024,253,9,11
516400701021,2024,350,105,0
516400701022,2024,599,191,0
516500101031,2024,277,116,0
516500101032,2024,701,0,0
516500101033,2024,275,0,0
516500101034,2024,421,14,4
516500101035,2024,503,0,0
516500101036,2024,373,0,0
516500101041,2024,478,23,0
516500101042,2024,565,0,0
516500101043,2024,202,14,0
516500101044,2024,357,0,1
516500101045,2024,221,867,0
516500102001,2024,44,214,600
516500103041,2024,568,0,14
516500103042,2024,1178,25,3
516500103043,2024,164,459,0
516500103044,2024,453,801,0
516500103061,2024,651,356,0
516500103062,2024,453,492,7
516500103063,2024,605,97,1
516500103064,2024,318,0,0
516500103071,2024,654,201,0
516500103072,2024,349,11,0
516500103073,2024,459,412,21
516500103091,2024,671,0,2
516500103092,2024,145,640,0
516500103093,2024,362,333,0
516500103101,2024,261,510,0
516500103102,2024,536,56,0
516500103103,2024,585,0,0
516500103111,2024,255,680,0
516500103112,2024,553,556,0
516500103121,2024,539,0,0
516500103122,2024,272,135,0
516500103123,2024,442,30,0
516500103141,2024,602,229,0
516500103151,2024,0,1001,0
516500103152,2024,22,1292,0
516500103161,2024,64,670,0
516500103162,2024,0,1252,0
516500103163,2024,67,351,11
516500104001,2024,199,112,9
516500104002,2024,351,79,0
516500104003,2024,733,225,0
516500104004,2024,579,149,0
516500104005,2024,407,41,0
516500105021,2024,318,482,0
516500105022,2024,169,334,0
516500105023,2024,0,632,0
516500105031,2024,303,509,0
516500105032,2024,220,160,0
516500105041,2024,627,0,13
516500105042,2024,655,713,5
516500106011,2024,385,114,19
516500106012,2024,46,337,0
516500106021,2024,307,293,0
516500106022,2024,592,57,0
516500107011,2024,443,376,12
516500107012,2024,161,970,0
516500107021,2024,459,197,0
516500107022,2024,685,386,0
516500107031,2024,429,0,0
516500107032,2024,164,298,0
516500107033,2024,269,0,11
516500108001,2024,518,367,0
516500108002,2024,504,0,0
516500108003,2024,496,0,0
516500108004,2024,185,197,0
516500109001,2024,93,235,0
516500109002,2024,555,129,1
516500110011,2024,460,337,0
516500110012,2024,543,75,0
516500110021,2024,308,14,0
516500110022,2024,977,106,0
516500111001,2024,24,271,0
516500112001,2024,275,169,83
516500112002,2024,424,17,0
516500112003,2024,312,70,0
516500113001,2024,513,63,0
516500113002,2024,287,285,0
516500114001,2024,42,162,1666
516500115001,2024,272,81,0
516500115002,2024,344,43,0
516500115003,2024,515,15,0
516500115004,2024,426,55,0
516500116001,2024,662,124,0
516500116002,2024,138,355,0
516500116003,2024,334,55,0
516500118001,2024,214,19,0
516500118002,2024,253,16,0
516500118003,2024,301,85,0
516500118004,2024,353,282,0
516500118005,2024,256,0,0
516500118006,2024,513,18,0
516500119001,2024,350,21,0
516500119002,2024,556,115,0
516500119003,2024,313,57,0
516500120001,2024,749,64,0
516500120002,2024,704,0,0
516500121001,2024,274,18,0
516500121002,2024,854,193,0
516500121003,2024,755,0,0
516500121004,2024,376,0,0
516509901000,2024,1,0,0
516600001011,2024,200,134,16
516600001012,2024,262,245,0
516600001013,2024,0,534,0
516600001014,2024,102,559,0
516600001021,2024,293,0,0
516600001022,2024,216,672,50
516600001023,2024,496,380,11
516600002031,2024,415,274,0
516600002041,2024,331,0,0
516600002042,2024,35,284,0
516600002043,2024,258,204,13
516600002044,2024,171,240,27
516600002051,2024,55,695,0
516600002052,2024,53,443,0
516600002053,2024,28,796,0
516600002054,2024,377,250,0
516600002061,2024,35,1,3368
516600002071,2024,15,480,0
516600002072,2024,18,906,0
516600002073,2024,91,570,1477
516600003011,2024,684,133,7
516600003012,2024,481,144,0
516600003021,2024,207,784,8
516600003022,2024,341,297,0
516600003023,2024,35,279,0
516600003024,2024,0,30,74
516600004011,2024,226,396,190
516600004012,2024,231,623,294
516600004021,2024,287,544,0
516600004022,2024,368,61,5
516600004023,2024,70,435,10
516600004024,2024,513,126,0
516600004025,2024,138,116,0
516708201001,2024,471,401,0
516708203001,2024,465,85,0
516708203002,2024,440,388,0
516708204001,2024,386,126,0
516708204002,2024,645,252,0
516708204003,2024,651,28,0
516708204004,2024,556,0,0
516708205001,2024,580,67,0
516708205002,2024,305,101,0
516708205003,2024,343,7,0
516708205004,2024,331,65,0
516708206001,2024,114,213,0
516708206002,2024,251,231,0
516708206003,2024,351,165,81
516708206004,2024,378,428,0
516708206005,2024,382,0,0
516708207001,2024,764,478,0
516709801001,2024,1,0,0
516789305011,2024,314,297,0
516789305012,2024,372,232,0
516789305013,2024,154,252,160
516789305014,2024,376,179,40
516789305015,2024,357,94,0
516789800001,2024,20,161,1759
516800001001,2024,520,236,4
516800001002,2024,280,504,463
516800001003,2024,432,0,0
516800002011,2024,281,27,30
516800002012,2024,536,128,11
516800002013,2024,599,141,0
516800002014,2024,504,307,6
516800002031,2024,72,56,1356
516800002041,2024,140,889,0
516800002042,2024,456,204,14
516800002051,2024,578,278,22
516800002052,2024,409,245,0
516800003001,2024,267,113,0
516800003002,2024,174,874,1
516800003003,2024,287,215,63
516800004001,2024,545,451,0
516800004002,2024,458,183,0
516800005001,2024,11,612,7
516800006001,2024,416,228,0
516800006002,2024,224,218,0
516800006003,2024,150,344,151
516800007001,2024,310,135,0
516800007002,2024,586,267,219
516800007003,2024,334,121,0
516800008011,2024,707,155,189
516800008021,2024,25,591,0
516800008022,2024,481,40,0
516800008023,2024,384,46,2
516800009011,2024,397,343,0
516800009012,2024,491,11,0
516800009013,2024,405,119,0
516800009021,2024,208,440,0
516800009022,2024,386,415,0
516800010001,2024,490,239,0
516800010002,2024,456,0,0
516800010003,2024,236,28,0
516800011001,2024,516,358,9
516800011002,2024,107,137,12
516800014001,2024,0,0,761
516800014002,2024,71,55,1964
516800014003,2024,0,0,4326
516800016011,2024,180,265,3
516800016012,2024,485,467,0
516800016021,2024,85,537,0
516800016022,2024,435,920,0
516800016031,2024,178,474,5
516800016032,2024,281,220,0
516800017001,2024,175,0,0
516800017002,2024,246,156,0
516800017003,2024,225,0,24
516800017004,2024,333,356,0
516800017005,2024,319,707,0
516800018001,2024,366,224,0
516800018002,2024,118,462,149
516800019001,2024,36,10,0
516800019002,2024,239,391,0
516800019003,2024,1034,124,0
516800019004,2024,458,20,0
516839101001,2024,322,704,15
516839101002,2024,497,6,0
516839101003,2024,205,18,0
516839102011,2024,173,245,0
516839102012,2024,189,185,0
516839102013,2024,585,57,0
516839102014,2024,266,296,0
516839102021,2024,322,288,0
516839102022,2024,331,64,0
516839102023,2024,31,461,0
516839102024,2024,323,324,0
516839103011,2024,159,42,0
516839103012,2024,29,1112,0
516839103013,2024,453,0,0
516839103021,2024,54,632,0
516839103022,2024,748,69,0
516839103023,2024,293,659,0
516839104011,2024,211,518,0
516839104012,2024,0,259,0
516839104013,2024,28,361,0
516839104014,2024,163,667,0
516839104021,2024,295,11,0
516839104022,2024,297,97,0
516839104023,2024,0,444,0
516839104024,2024,673,13,0
516839104025,2024,12,314,314
516859201001,2024,549,0,0
516859201002,2024,264,0,0
516859201003,2024,214,0,0
516859201004,2024,72,417,0
516859201005,2024,308,0,0
516859202011,2024,83,930,0
516859202021,2024,343,406,0
516859202022,2024,459,597,0
516859202023,2024,0,927,0
516900001001,2024,682,144,0
516900001002,2024,257,356,0
516900002001,2024,199,91,0
516900002002,2024,547,96,0
516900002003,2024,252,73,0
516900003001,2024,323,266,0
516900003002,2024,285,355,8
516900003003,2024,289,189,7
516900004001,2024,527,134,105
516900004002,2024,207,34,0
516900004003,2024,335,17,0
516900005001,2024,217,29,0
516900005002,2024,261,48,0
516900005003,2024,256,148,3
516900005004,2024,372,46,5
517000301001,2024,11,477,1
517000301002,2024,1,0,0
517000301003,2024,30,713,8
517000301004,2024,0,549,339
517000303001,2024,426,55,0
517000303002,2024,731,72,0
517000303003,2024,56,503,0
517000303004,2024,367,0,0
517000303005,2024,334,0,0
517000304001,2024,305,464,0
517000304002,2024,542,258,0
517000305001,2024,548,80,6
517000305002,2024,334,56,11
517000306001,2024,347,54,0
517000306002,2024,192,409,0
517000308001,2024,124,261,0
517000308002,2024,16,331,0
517000308003,2024,289,23,0
517000309001,2024,271,211,0
517000309002,2024,304,486,0
517000311001,2024,123,956,26
517000311002,2024,0,0,1061
517000311003,2024,576,36,0
517000312001,2024,276,510,0
517000312002,2024,252,158,0
517000313001,2024,551,135,0
517000313002,2024,160,383,0
517000313003,2024,632,253,9
517000314001,2024,834,70,0
517000314002,2024,656,53,0
517000314003,2024,518,93,0
517000314004,2024,122,334,2
517000315001,2024,605,965,33
517000315002,2024,662,296,0
517000315003,2024,419,79,0
517000316021,2024,413,77,6
517000316022,2024,503,115,2
517000316023,2024,787,182,0
517000316031,2024,760,0,0
517000316032,2024,993,308,22
517000316041,2024,28,652,0
517000316042,2024,79,273,0
517000316043,2024,410,44,0
517000317011,2024,465,810,0
517000317012,2024,0,0,1677
517000317021,2024,334,241,0
517000317022,2024,680,114,0
517000317023,2024,207,0,2869
517000318001,2024,609,0,0
517000318002,2024,888,5,11
517000319011,2024,569,128,7
517000319012,2024,874,152,0
517000319021,2024,253,317,0
517000319022,2024,449,185,0
517000319023,2024,32,748,0
517000320011,2024,490,8,10
517000320012,2024,701,19,0
517000320021,2024,284,0,0
517000320022,2024,517,102,13
517000320023,2024,425,137,0
517000320024,2024,751,0,0
517000320051,2024,574,0,0
517000320052,2024,409,11,0
517000320061,2024,102,929,0
517000320062,2024,17,615,0
517000320063,2024,105,333,0
517000320071,2024,484,110,0
517000320072,2024,169,31,0
517000320073,2024,644,15,0
517000321131,2024,78,507,0
517000321132,2024,41,784,0
517000321133,2024,0,262,0
517000321141,2024,313,506,0
517000321171,2024,228,620,13
517000321172,2024,674,465,0
517000321173,2024,193,0,0
517000321231,2024,17,598,0
517000321232,2024,690,277,0
517000321233,2024,456,105,0
517000321241,2024,721,140,0
517000321242,2024,180,660,0
517000321261,2024,192,792,0
517000321262,2024,575,423,0
517000321281,2024,118,1147,0
517000321282,2024,133,243,0
517000321283,2024,27,766,0
517000321291,2024,109,610,0
517000321292,2024,215,991,0
517000321301,2024,469,298,0
517000321302,2024,544,376,0
517000321303,2024,254,346,0
517000321311,2024,374,0,0
517000321312,2024,493,68,0
517000321313,2024,0,416,0
517000321314,2024,505,0,0
517000321321,2024,468,15,0
517000321322,2024,202,0,0
517000321323,2024,90,449,0
517000321324,2024,55,500,0
517000321325,2024,227,270,0
517000321331,2024,48,342,0
517000321332,2024,5,485,0
517000321341,2024,98,190,0
517000321342,2024,148,1211,0
517000322111,2024,592,58,0
517000322112,2024,704,0,0
517000322113,2024,713,0,0
517000322114,2024,425,0,0
517000322121,2024,107,592,7
517000322122,2024,479,239,0
517000322123,2024,103,412,0
517000322231,2024,474,217,0
517000322232,2024,151,352,0
517000322233,2024,245,274,0
517000322251,2024,146,30,0
517000322252,2024,48,475,0
517000322253,2024,80,1026,0
517000322261,2024,59,570,0
517000322262,2024,693,0,0
517000322263,2024,165,203,0
517000322271,2024,343,122,0
517000322272,2024,50,1055,0
517000322273,2024,554,55,0
517000322281,2024,282,162,0
517000322282,2024,350,511,0
517000323001,2024,1,0,0
517000323002,2024,0,109,0
517000323003,2024,21,468,0
517000323004,2024,0,46,919
517000323005,2024,92,165,986
517000324001,2024,428,607,0
